Instance,LastWeek,Authority__column,Cohort__column,Degree__column,Hub__column,In-Degree__column,NumPosts__column,Out-Degree__column,Post Density__column,Post Duration__column,Subthreadstarter__column,Threadstarter__column,Week__column
483,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
484,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
485,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.001413684,1.0,0.0,1.0
486,True,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,6.92632E-4,0.0,0.0,1.0
487,False,0.0921376,Coh1,0.05,0.0,0.1,0.16,0.0,0.029093,0.144726316,1.0,0.0,1.0
488,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
489,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,6.68421E-4,1.0,0.0,1.0
490,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,1.0
491,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
492,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
493,False,0.155521,Coh1,0.075,0.0,0.15,0.12,0.0,0.077823,0.040577895,0.0,0.0,4.0
494,True,0.09784735,Coh1,0.025,0.0,0.05,0.08,0.0,0.00985096,0.213711579,0.0,0.0,5.0
495,True,0.0,Coh2,0.35,0.0529661,0.0,0.04,0.466666667,0.001,0.0,0.0,0.0,1.0
496,True,0.146009075,Coh2,0.2,0.0,0.4,0.64,0.0,0.0360677,0.466957895,1.0,0.0,1.0
497,False,0.0973394,Coh2,0.125,0.0,0.25,0.32,0.0,0.0357448,0.235588421,0.0,0.0,1.0
498,True,0.056497175,Coh2,0.05,0.116009275,0.05,0.08,0.033333333,1.0,0.001007368,0.0,0.0,2.0
499,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
500,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
501,True,0.0,Coh1,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,1.0,1.0
502,True,0.06142505,Coh1,0.075,0.3012048,0.05,0.08,0.066666667,0.0676636,0.031113684,0.0,1.0,1.0
503,True,0.032446475,Coh2,0.025,0.0,0.05,0.24,0.0,0.00717832,0.879842105,0.0,0.0,1.0
504,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
505,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
506,True,0.056497175,Coh2,0.025,0.0,0.05,0.08,0.0,0.252111,0.008350526,0.0,0.0,2.0
507,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
508,False,0.162232325,Coh1,0.95,0.423728825,0.45,1.0,0.966666667,0.050033,0.67324,1.0,1.0,2.0
509,False,0.11299435,Coh1,0.125,0.174013925,0.15,0.36,0.066666667,1.0,0.008828421,0.0,1.0,3.0
510,False,0.155521,Coh1,0.2,0.343642625,0.15,0.4,0.166666667,0.0234564,0.448761053,0.0,1.0,4.0
511,False,0.09784735,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,2.05263E-4,0.0,0.0,5.0
512,False,0.6926952,Coh1,0.425,1.0,0.5,0.84,0.233333333,0.025303,0.873621053,1.0,1.0,6.0
513,False,0.319148925,Coh1,0.05,0.0,0.1,0.76,0.0,0.0820274,0.243821053,1.0,0.0,7.0
514,False,0.06142505,Coh1,0.225,0.3012048,0.05,0.24,0.266666667,0.0483957,0.130503158,0.0,1.0,1.0
515,False,0.0486697,Coh1,0.2,0.1588983,0.1,0.12,0.2,0.0172933,0.182608421,0.0,1.0,2.0
516,False,0.11299435,Coh1,0.325,0.23201855,0.15,0.4,0.333333333,0.0414178,0.254149474,1.0,0.0,3.0
517,False,0.155521,Coh1,0.175,0.343642625,0.15,0.16,0.133333333,0.00571642,0.736567368,0.0,1.0,4.0
518,False,0.09784735,Coh1,0.025,0.0,0.05,0.32,0.0,0.487954,0.017257895,0.0,0.0,5.0
519,False,0.25188915,Coh1,0.075,0.0,0.15,0.2,0.0,0.172879,0.030444211,1.0,0.0,6.0
520,False,0.21276595,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,7.0
521,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
522,True,0.032446475,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,0.001166316,0.0,0.0,2.0
523,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
524,True,0.0,Coh1,0.1,0.1506024,0.0,0.04,0.133333333,0.001,0.0,0.0,1.0,1.0
525,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
526,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
527,False,0.0,Coh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
528,True,0.0777605,Coh3,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
529,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
530,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
531,False,0.064892925,Coh1,0.075,0.0,0.15,0.28,0.0,0.0498441,0.147829474,0.0,0.0,2.0
532,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
533,True,0.0,Coh1,0.15,0.08591065,0.0,0.04,0.2,0.001,0.0,0.0,0.0,4.0
534,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.0441238,0.047712632,1.0,0.0,1.0
535,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
536,True,0.0486697,Coh1,0.45,0.1588983,0.1,0.28,0.533333333,0.0367392,0.20056,1.0,1.0,2.0
537,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
538,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
539,False,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,0.0562008,0.056189474,0.0,0.0,1.0
540,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
541,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
542,False,0.064892925,Coh2,0.1,0.2118644,0.15,0.24,0.033333333,1.0,0.005811579,0.0,0.0,1.0
543,False,0.084745775,Coh2,0.4,0.174013925,0.1,0.24,0.466666667,0.0418541,0.1509,0.0,1.0,2.0
544,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
545,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
546,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
547,False,0.21276595,Coh2,0.1,0.4464286,0.05,0.08,0.1,0.633312,0.003324211,0.0,1.0,6.0
548,True,0.0,Coh1,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,1.0,1.0
549,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,1.0,0.002023158,0.0,0.0,1.0
550,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.0226452,0.092967368,0.0,0.0,1.0
551,True,0.0973394,Coh1,0.125,0.0,0.25,0.24,0.0,0.00836287,0.755217895,0.0,0.0,2.0
552,True,0.19440125,Coh4,0.1,0.0,0.2,0.16,0.0,0.0056521,0.744948421,0.0,0.0,1.0
553,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
554,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
555,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,0.001478947,0.0,1.0,1.0
556,False,0.032446475,Coh1,0.05,0.1059322,0.05,0.08,0.033333333,1.0,0.001408421,0.0,1.0,2.0
557,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
558,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
559,True,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.166196,0.012667368,1.0,0.0,1.0
560,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
561,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
562,False,0.084745775,Coh1,0.05,0.0,0.1,0.16,0.0,0.354139,0.011889474,0.0,0.0,3.0
563,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
564,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
565,True,0.25188915,Coh1,0.075,0.0,0.15,0.12,0.0,0.0209266,0.150903158,0.0,0.0,6.0
566,False,0.0,Coh1,0.025,0.1506024,0.0,0.04,0.033333333,0.001,0.0,0.0,1.0,1.0
567,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
568,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
569,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
570,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
571,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
572,False,0.056497175,Coh1,0.025,0.0,0.05,0.12,0.0,0.0143862,0.219508421,0.0,0.0,3.0
573,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
574,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
575,False,0.032446475,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,5.05E-5,0.0,0.0,2.0
576,True,0.0,Coh1,0.025,0.05800465,0.0,0.04,0.033333333,0.001,0.0,0.0,1.0,3.0
577,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
578,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
579,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
580,True,0.09784735,Coh2,0.15,0.18248175,0.05,0.08,0.166666667,0.0157833,0.133385263,0.0,1.0,4.0
581,False,0.466563,Coh4,0.275,0.0,0.55,0.6,0.0,0.0176566,0.894252632,0.0,1.0,1.0
582,False,0.195694725,Coh4,0.075,0.0,0.15,0.12,0.0,0.0125673,0.251278947,0.0,0.0,2.0
583,True,0.125944575,Coh4,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
584,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
585,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
586,False,0.14124295,Coh1,0.1,0.0,0.2,0.2,0.0,0.00689165,0.763701053,1.0,0.0,3.0
587,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
588,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
589,True,0.0,Coh1,0.3,0.166666675,0.0,0.04,0.4,0.001,0.0,0.0,1.0,6.0
590,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
591,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,0.002015789,0.0,0.0,1.0
592,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
593,False,0.064892925,Coh1,0.075,0.0,0.15,0.4,0.0,0.0333556,0.315578947,1.0,0.0,2.0
594,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
595,False,0.19440125,Coh1,0.45,0.42955325,0.2,0.4,0.466666667,0.0126667,0.831023158,0.0,1.0,4.0
596,False,0.09784735,Coh1,0.025,0.0,0.05,0.08,0.0,0.0537938,0.039135789,1.0,0.0,5.0
597,True,0.188916875,Coh1,0.125,0.33333335,0.1,0.12,0.1,0.033499,0.094268421,0.0,1.0,6.0
598,True,0.113562625,Coh2,0.775,0.3177966,0.3,0.48,0.833333333,0.0423024,0.298602105,0.0,1.0,1.0
599,True,0.0,Coh3,0.0,0.0,0.0,0.08,0.0,1.0,1.41053E-4,0.0,0.0,1.0
600,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.0534845,0.039362105,0.0,0.0,1.0
601,False,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,0.0267978,0.078561053,0.0,0.0,2.0
602,True,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.00158,0.0,0.0,3.0
603,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
604,False,0.06142505,Coh1,0.325,0.3012048,0.05,0.28,0.4,0.149646,0.049238947,0.0,1.0,1.0
605,False,0.210902,Coh1,0.3,0.0,0.6,0.92,0.0,0.0256359,0.944401053,1.0,0.0,2.0
606,False,0.2259887,Coh1,0.425,0.4640371,0.35,1.0,0.333333333,0.0268746,1.0,1.0,1.0,3.0
607,False,0.19440125,Coh1,0.1,0.0,0.2,0.28,0.0,0.00805616,0.914631579,0.0,0.0,4.0
608,False,0.2446184,Coh1,0.1,0.0,0.2,0.32,0.0,0.0129869,0.648427368,0.0,0.0,5.0
609,False,0.188916875,Coh1,0.05,0.0,0.1,0.08,0.0,0.00556796,0.378103158,0.0,0.0,6.0
610,False,0.8510638,Coh1,0.175,0.0,0.35,0.84,0.0,0.0381028,0.580148421,0.0,0.0,7.0
611,False,0.0973394,Coh2,0.125,0.0,0.25,0.44,0.0,0.0126042,0.918661053,1.0,0.0,1.0
612,False,0.0,Coh2,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,2.0
613,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
614,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
615,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,4.85263E-4,0.0,0.0,1.0
616,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,9.70526E-4,1.0,0.0,1.0
617,False,0.0973394,Coh2,0.175,0.264830525,0.25,0.68,0.066666667,0.0260268,0.687551579,0.0,1.0,1.0
618,False,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
619,False,0.0777605,Coh2,0.15,0.1718213,0.05,0.24,0.166666667,0.0079235,0.797095789,0.0,1.0,3.0
620,True,0.195694725,Coh2,0.175,0.3649635,0.15,0.2,0.133333333,0.353607,0.014884211,0.0,1.0,4.0
621,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
622,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
623,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
624,True,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.001848421,0.0,0.0,3.0
625,True,0.0486697,Coh2,0.05,0.0,0.1,0.12,0.0,0.0374616,0.084296842,0.0,0.0,1.0
626,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,6.16842E-4,0.0,0.0,1.0
627,False,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,1.0,0.001936842,0.0,0.0,1.0
628,False,0.0,Coh2,0.05,0.05800465,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,2.0
629,True,0.0777605,Coh2,0.125,0.1718213,0.05,0.12,0.133333333,0.00351392,0.898682105,0.0,0.0,3.0
630,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
631,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
632,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
633,True,0.09784735,Coh2,0.1,0.18248175,0.05,0.08,0.1,0.474271,0.004438947,0.0,1.0,4.0
634,True,0.0,Coh2,0.275,0.0529661,0.0,0.04,0.366666667,0.001,0.0,0.0,0.0,1.0
635,False,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.0271691,0.077487368,0.0,0.0,1.0
636,False,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
637,True,0.0777605,Coh2,0.025,0.0,0.05,0.08,0.0,0.0478412,0.044005263,1.0,0.0,3.0
638,False,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,1.0,0.001843158,0.0,0.0,1.0
639,False,0.0,Coh2,0.025,0.05800465,0.0,0.04,0.033333333,0.001,0.0,0.0,0.0,2.0
640,False,0.11664075,Coh2,0.375,0.25773195,0.1,0.16,0.433333333,0.0151728,0.277505263,1.0,1.0,3.0
641,True,0.09784735,Coh2,0.125,0.091240875,0.05,0.08,0.133333333,0.102438,0.020551579,0.0,1.0,4.0
642,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
643,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
644,True,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
646,False,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,1.0,5.05263E-4,0.0,0.0,2.0
647,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
648,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
649,False,0.08111615,Coh2,0.1,0.0,0.2,0.16,0.0,1.0,0.001155789,0.0,0.0,1.0
650,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
651,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
652,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
653,True,0.188916875,Coh2,0.1,0.33333335,0.1,0.16,0.066666667,1.0,8.95789E-4,0.0,0.0,5.0
654,False,0.0973394,Coh2,0.125,0.0,0.25,0.2,0.0,0.0342931,0.153475789,0.0,0.0,1.0
655,False,0.169491525,Coh2,0.125,0.0,0.25,0.24,0.0,0.00826741,0.763937895,0.0,0.0,2.0
656,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
657,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
658,True,0.125944575,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
659,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
660,False,0.11299435,Coh3,0.075,0.0,0.15,0.16,0.0,1.0,0.002577895,0.0,0.0,1.0
661,False,0.0,Coh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
662,False,0.0,Coh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
663,True,0.125944575,Coh3,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
664,False,0.0486697,Coh2,0.25,0.1588983,0.1,0.32,0.266666667,0.025824,0.326093684,0.0,1.0,1.0
665,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
666,True,0.0777605,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,1.30526E-4,0.0,0.0,3.0
667,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
668,False,0.0486697,Coh2,0.075,0.1588983,0.1,0.12,0.033333333,0.0151358,0.208637895,0.0,1.0,1.0
669,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
670,False,0.0777605,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
671,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
672,True,0.125944575,Coh2,0.025,0.0,0.05,0.08,0.0,0.118217,0.017808421,1.0,0.0,5.0
673,False,0.0973394,Coh2,0.125,0.0,0.25,0.24,0.0,0.00730856,0.864163158,0.0,0.0,1.0
674,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
675,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
676,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
677,True,0.0,Coh2,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,1.0,1.0
678,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,7.90526E-4,0.0,0.0,1.0
679,True,0.032446475,Coh2,0.05,0.1059322,0.05,0.08,0.033333333,0.374813,0.005616842,0.0,1.0,1.0
680,False,0.064892925,Coh2,0.4,0.1588983,0.15,0.24,0.433333333,0.00845368,0.747105263,0.0,1.0,1.0
681,True,0.084745775,Coh2,0.05,0.0,0.1,0.08,0.0,0.00561547,0.374904211,0.0,0.0,2.0
682,False,0.0486697,Coh2,0.05,0.0,0.1,0.12,0.0,1.0,0.001474737,0.0,0.0,1.0
683,False,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
684,False,0.2332815,Coh2,0.15,0.5154639,0.25,0.24,0.033333333,0.00842375,0.74976,1.0,1.0,3.0
685,True,0.146771025,Coh2,0.05,0.0,0.1,0.08,0.0,0.00479559,0.439,0.0,0.0,4.0
686,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,1.0,4.29474E-4,0.0,0.0,1.0
687,False,0.0973394,Coh2,0.125,0.0,0.25,0.2,0.0,0.0273012,0.192781053,0.0,0.0,1.0
688,True,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
689,True,0.08111615,Coh2,0.1,0.0,0.2,0.2,0.0,0.0296356,0.177595789,0.0,0.0,1.0
690,True,0.064892925,Coh2,0.175,0.2118644,0.15,0.32,0.133333333,0.353576,0.023816842,0.0,1.0,1.0
691,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
692,False,0.113562625,Coh2,0.15,0.0,0.3,0.56,0.0,0.0244317,0.603185263,0.0,0.0,1.0
693,True,0.11299435,Coh2,0.075,0.0,0.15,0.2,0.0,0.529549,0.009938947,1.0,0.0,2.0
694,True,0.113562625,Coh2,0.175,0.3707627,0.3,0.44,0.033333333,0.36991,0.031302105,1.0,1.0,1.0
695,True,0.0,Coh2,0.1,0.0529661,0.0,0.04,0.133333333,0.001,0.0,0.0,1.0,1.0
696,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.0224354,0.093836842,0.0,0.0,1.0
697,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
698,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
699,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,1.0,2.22105E-4,0.0,0.0,1.0
700,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
701,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
702,True,0.0,Coh2,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,3.0
703,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
704,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.0223095,0.094366316,0.0,0.0,1.0
705,False,0.064892925,Coh2,0.125,0.1588983,0.15,0.16,0.066666667,0.422699,0.009961053,0.0,1.0,1.0
706,False,0.056497175,Coh2,0.1,0.116009275,0.05,0.08,0.1,0.00347094,0.606538947,0.0,1.0,2.0
707,False,0.11664075,Coh2,0.175,0.1718213,0.1,0.16,0.166666667,0.00629216,0.669170526,0.0,1.0,3.0
708,False,0.2446184,Coh2,0.25,0.3649635,0.2,0.4,0.2,0.0118087,0.891402105,1.0,1.0,4.0
709,False,0.0,Coh2,0.05,0.166666675,0.0,0.08,0.066666667,0.0146076,0.144121053,0.0,1.0,5.0
710,False,0.21276595,Coh2,0.075,0.4464286,0.05,0.16,0.066666667,0.127214,0.033097895,0.0,0.0,6.0
711,True,0.056497175,Coh3,0.025,0.0,0.05,0.28,0.0,0.0147874,0.498290526,0.0,0.0,1.0
712,False,0.0486697,Coh2,0.275,0.1588983,0.1,0.2,0.3,0.00586297,0.897694737,0.0,1.0,1.0
713,True,0.0,Coh2,0.05,0.05800465,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,2.0
714,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
715,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
716,True,0.0,Coh2,0.75,0.0529661,0.0,0.04,1.0,0.001,0.0,0.0,1.0,1.0
717,False,0.113562625,Coh2,0.525,0.3177966,0.3,0.44,0.5,0.0312567,0.370447368,0.0,1.0,1.0
718,False,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
719,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
720,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
721,False,0.125944575,Coh2,0.025,0.0,0.05,0.12,0.0,0.0112132,0.281624211,0.0,1.0,5.0
722,False,0.319148925,Coh2,0.05,0.0,0.1,0.12,0.0,1.0,7.09474E-4,0.0,1.0,6.0
723,False,0.064892925,Coh2,0.075,0.0,0.15,0.2,0.0,0.0107257,0.490705263,0.0,1.0,1.0
724,False,0.084745775,Coh2,0.15,0.174013925,0.1,0.24,0.133333333,0.0099023,0.637810526,0.0,1.0,2.0
725,False,0.11664075,Coh2,0.05,0.0,0.1,0.08,0.0,1.0,0.001268421,0.0,0.0,3.0
